NOGRID,LON,LAT,VAL,MIN,MAX,SH,CHp
118849,112.7,1.1,46.5939,1.77,188.07,37.6976,7.1436
119185,112.75,1.1,47.3798,1.79,188.52,37.8845,6.5909
119521,112.8,1.1,47.8494,1.8,187.7,38.0535,6.1201
119857,112.85,1.1,48.131,1.81,186.15,38.1268,5.931
120193,112.9,1.1,48.0659,1.8,183.29,38.1013,5.6128
120529,112.95,1.1,47.6973,1.64,177.59,37.7556,5.3883
120865,113,1.1,47.8537,1.52,173.87,37.6377,3.9281
121201,113.05,1.1,47.9996,1.71,171.03,37.7667,3.1096
121537,113.1,1.1,47.8698,1.89,167.27,37.8986,2.8265
121873,113.15,1.1,47.8233,2.07,163.88,38.115,2.8953
122209,113.2,1.1,47.818,2.25,160.72,38.4093,2.876
122545,113.25,1.1,47.8204,2.42,157.64,38.6997,2.6941
122881,113.3,1.1,47.8949,2.52,154.87,38.9728,2.4696
123217,113.35,1.1,47.6771,2.37,151.21,39.2625,2.2784
123553,113.4,1.1,47.1427,2.21,146.66,39.4504,2.1097
123889,113.45,1.1,47.1682,2.41,142.98,39.9729,1.9821
124225,113.5,1.1,47.2665,2.59,142.05,40.3811,1.7395
124561,113.55,1.1,46.2708,2.57,139.1,39.8464,0
124897,113.6,1.1,45.3786,2.56,137.1,39.3851,0
125233,113.65,1.1,44.5476,2.55,136.11,38.8277,0
125569,113.7,1.1,43.9316,2.54,135.72,38.5986,0
125905,113.75,1.1,43.2296,2.54,135.04,38.434,0
126241,113.8,1.1,42.6188,2.53,134.62,38.1161,0
126577,113.85,1.1,42.1831,2.54,134.73,37.7977,0
126913,113.9,1.1,41.3545,2.53,133.54,37.3885,0
127249,113.95,1.1,41.0504,2.35,133.5,37.3295,0
127585,114,1.1,40.9043,2.19,133.97,37.2217,0
127921,114.05,1.1,40.4449,2.29,130.33,36.8272,0
128257,114.1,1.1,39.8947,2.39,126.44,36.4182,0
128593,114.15,1.1,39.3829,2.48,122.71,35.9215,0
128929,114.2,1.1,39.3129,2.61,120.36,35.6112,0
129265,114.25,1.1,38.812,2.68,117.93,35.233,0
129601,114.3,1.1,38.2896,2.58,115.86,34.9537,0
129937,114.35,1.1,37.7737,2.49,113.83,34.6327,0
130273,114.4,1.1,37.1692,2.39,111.53,34.2829,0
130609,114.45,1.1,37.2367,2.22,113.81,34.4622,0
130945,114.5,1.1,37.4396,2.04,116.54,34.6521,0
131281,114.55,1.1,38.549,2.07,119.44,35.5986,0
131617,114.6,1.1,39.3582,1.99,121.4,36.4246,0
131953,114.65,1.1,40.2904,1.93,123.72,37.2187,0
132289,114.7,1.1,41.2882,1.86,126.24,38.1155,0
132625,114.75,1.1,42.6555,1.82,129.87,39.2344,0
132961,114.8,1.1,43.6596,1.74,132.37,40.2345,0
133297,114.85,1.1,44.4957,1.67,134.35,41.1933,0
133633,114.9,1.1,45.5369,1.6,136.94,42.2214,0
133969,114.95,1.1,45.778,1.23,136.26,42.4315,0
134305,115,1.1,45.9645,0.86,135.37,42.6423,0
134641,115.05,1.1,46.7988,0.91,137.77,43.5972,0
134977,115.1,1.1,47.4773,0.97,139.7,44.6119,1.8983
135313,115.15,1.1,48.2298,1.02,141.84,45.6653,2.3212
135649,115.2,1.1,48.9675,1.08,143.95,46.7183,2.5942
135985,115.25,1.1,49.7018,1.14,146.05,48.0411,3.1715
136321,115.3,1.1,50.5357,1.2,148.43,49.4292,3.9078
136657,115.35,1.1,51.4643,1.27,151.09,50.6593,4.3644
136993,115.4,1.1,52.121,1.33,152.96,51.7905,4.8338
137329,115.45,1.1,52.8535,1.25,153.23,52.8117,5.5981
137665,115.5,1.1,53.7443,1.17,153.92,54.1237,6.694
138001,115.55,1.1,56.5139,1.16,155.81,57.4866,8.1001
138337,115.6,1.1,59.4747,1.16,159.64,60.7568,12.4701
138673,115.65,1.1,62.6653,1.15,165.33,64.1059,14.1442
139009,115.7,1.1,65.9582,1.14,171.21,67.527,16.2793
139345,115.75,1.1,69.5098,1.13,177.65,71.2553,24.8829
139681,115.8,1.1,73.6371,1.14,185.45,75.2543,33.8565
140017,115.85,1.1,77.5882,1.13,192.68,79.0418,38.733
140353,115.9,1.1,82.4473,1.13,202.02,82.9529,42.8061
140689,115.95,1.1,85.7888,1.31,213.37,85.4663,42.6
141025,116,1.1,88.1167,1.46,222.26,88.1254,44.1529
141361,116.05,1.1,91.2494,2.43,223.48,91.1841,48.8269
141697,116.1,1.1,93.9484,3.42,223.52,93.6942,49.5258
142033,116.15,1.1,96.2208,4.39,228.27,95.9535,50.2284
142369,116.2,1.1,98.9465,5.39,234.95,98.3512,51.0113
142705,116.25,1.1,100.7031,6.36,239.34,101.0548,52.3124
143041,116.3,1.1,102.4998,7.31,243.81,103.9021,55.7698
143377,116.35,1.1,104.4633,8.27,248.69,106.6809,59.0387
143713,116.4,1.1,105.992,9.19,252.53,109.438,59.8155
144049,116.45,1.1,108.2745,9.17,258.11,112.9899,61.2052
144385,116.5,1.1,110.7022,9.18,264.05,116.9052,63.1817
144721,116.55,1.1,104.7086,8.32,254.46,112.4065,61.5192
145057,116.6,1.1,98.8263,7.48,245.03,107.8643,57.2779
145393,116.65,1.1,93.4657,6.68,236.79,103.3745,56.0999
145729,116.7,1.1,88.4051,5.92,229.23,98.9448,53.237
146065,116.75,1.1,83.9837,5.2,223.32,94.4392,49.6702
146401,116.8,1.1,79.9065,4.49,218.37,90.1881,43.8612
146737,116.85,1.1,75.2639,3.75,211.89,85.6839,42.3137
147073,116.9,1.1,70.958,3.04,206.39,81.1428,37.3825
147409,116.95,1.1,68.149,3.14,202.43,78.2001,34.0509
147745,117,1.1,64.9425,3.24,197.3,74.4308,32.6109
148081,117.05,1.1,65.5725,4.12,194.08,74.785,31.996
148417,117.1,1.1,65.8063,4.97,189.78,75.3949,30.3567
148753,117.15,1.1,65.65,5.75,184.51,75.9489,27.8567
149089,117.2,1.1,65.4686,6.5,179.38,76.4511,31.2708
149425,117.25,1.1,65.0151,7.19,173.69,76.6619,31.0054
149761,117.3,1.1,64.4267,7.83,167.86,77.1701,30.4225
150097,117.35,1.1,64.2259,8.49,163.24,78.2682,28.296
150433,117.4,1.1,63.8469,9.09,158.31,79.3096,27.0738
150769,117.45,1.1,62.4398,9.47,156.77,78.8904,26.577
151105,117.5,1.1,61.0214,9.81,158.39,78.5219,28.0272
151441,117.55,1.1,59.7402,10.16,156.67,78.053,29.6579
151777,117.6,1.1,58.0757,10.42,153.9,77.0526,29.7473
152113,117.65,1.1,56.4382,10.67,151.13,75.9544,29.6326
152449,117.7,1.1,54.7502,10.88,148.15,74.8116,29.0951
152785,117.75,1.1,53.1994,10.93,145.48,73.9026,28.7667
153121,117.8,1.1,51.2257,10.68,141.57,72.8165,28.0949
153457,117.85,1.1,49.4855,10.48,138.22,71.7907,27.1833
33842,100.05,1.15,43.0414,8.38,110.18,54.3963,31.8443
127586,114,1.15,41.3855,2.46,130.75,37.187,0
48290,102.2,1.15,22.3063,1.27,64.89,32.7859,22.3048
15698,97.35,1.15,34.8876,1.95,86.25,42.6728,18.1795
16034,97.4,1.15,35.0824,2.2,84.62,43.3189,23.3697
16370,97.45,1.15,35.6818,2.48,83.99,44.0603,24.0164
16706,97.5,1.15,36.9184,2.79,87.16,45.3674,24.2797
17042,97.55,1.15,38.1324,2.96,91.8,46.6431,26.4374
17378,97.6,1.15,39.5551,3.15,97.04,48.1451,27.7008
17714,97.65,1.15,41.0359,3.36,102.55,49.5416,31.7541
18050,97.7,1.15,42.6202,3.57,108.44,50.735,32.9934
18386,97.75,1.15,43.5167,3.73,112.66,51.4373,32.9564
26114,98.9,1.15,36.2547,0.47,105.51,41.7011,17.9099
26450,98.95,1.15,37.6153,0.46,103.63,43.5962,19.7893
26786,99,1.15,38.52,0.44,104.42,45.7689,20.8842
27122,99.05,1.15,37.1606,0.46,102.9,45.4607,21.428
27458,99.1,1.15,35.5778,0.48,100.6,45.0234,25.0349
27794,99.15,1.15,34.0143,0.51,98.18,44.4781,23.5765
28130,99.2,1.15,32.1153,0.51,94.6,43.809,22.955
28466,99.25,1.15,30.33,0.52,91.15,43.1341,23.6556
28802,99.3,1.15,29.2186,0.53,89.57,42.7985,33.819
29138,99.35,1.15,29.1925,0.57,91.25,42.7181,34.1891
29474,99.4,1.15,30.4337,0.76,95.55,43.7972,34.5287
29810,99.45,1.15,32.0702,0.98,101.14,45.3596,34.1109
30146,99.5,1.15,33.688,1.22,106.7,46.8084,30.8629
30482,99.55,1.15,35.1325,2.01,108.73,48.8078,31.2204
30818,99.6,1.15,36.2175,2.8,109.6,50.2025,29.4878
31154,99.65,1.15,37.58,3.63,111.28,51.4842,29.3217
31490,99.7,1.15,38.8653,4.46,112.69,53.0091,25.181
31826,99.75,1.15,40.77,5.38,115.81,54.4627,29.2295
32162,99.8,1.15,42.4378,6.3,118.18,55.7337,32.5346
32498,99.85,1.15,43.5743,7.14,119.03,56.8352,33.9037
32834,99.9,1.15,43.471,7.54,116.43,56.257,33.8114
33170,99.95,1.15,42.9094,7.86,112.6,55.4322,33.2735
33506,100,1.15,42.7271,8.24,109.74,54.6944,31.8471
34178,100.1,1.15,42.5775,8.36,111.16,53.6814,28.6554
34514,100.15,1.15,42.4222,8.4,114.93,53.1216,25.4556
34850,100.2,1.15,42.2792,8.44,118.69,53.0067,22.6303
35186,100.25,1.15,42.1282,8.49,122.4,53.325,17.7861
35522,100.3,1.15,43.0906,8.76,129.43,54.3361,16.9471
35858,100.35,1.15,45.1486,9.25,140.03,56.0625,17.8836
36194,100.4,1.15,47.6839,9.78,151.2,57.7104,16.8791
36530,100.45,1.15,49.6424,10.18,160.87,58.8874,17.2465
36866,100.5,1.15,50.5582,9.88,167.39,59.214,21.7479
37202,100.55,1.15,48.8653,9.2,159.65,57.6959,17.9307
37538,100.6,1.15,46.4537,8.35,149.64,56.0086,14.2953
37874,100.65,1.15,43.6859,7.18,138.58,54.5237,14.4171
38210,100.7,1.15,41.2014,6.09,128.71,53.3682,14.5884
38546,100.75,1.15,39.1935,5.11,125.48,52.3397,15.4222
38882,100.8,1.15,37.4069,4.18,122.85,51.5559,15.463
39218,100.85,1.15,35.7673,3.3,120.64,50.8304,18.976
39554,100.9,1.15,35.9927,2.96,122.92,52.4788,21.0578
39890,100.95,1.15,37.179,2.69,128.51,54.9236,28.9153
40226,101,1.15,38.5192,2.41,134.73,57.2372,30.2071
40562,101.05,1.15,39.1871,2.3,134.76,58.5708,30.58
40898,101.1,1.15,40.4233,2.22,136.59,59.6729,30.9362
41234,101.15,1.15,41.2708,2.11,136.93,60.2989,31.0868
41570,101.2,1.15,42.1398,1.98,137.2,60.5703,32.0377
41906,101.25,1.15,42.3384,1.83,135.16,60.8144,34.0884
42242,101.3,1.15,42.5712,1.66,133.17,60.7366,37.717
42578,101.35,1.15,42.2957,1.48,129.53,60.0029,37.2154
42914,101.4,1.15,41.211,1.2,125.98,58.1341,37.218
43250,101.45,1.15,39.6755,0.92,121.05,56.3258,33.7813
43586,101.5,1.15,38.3157,0.64,116.67,54.5026,27.618
43922,101.55,1.15,37.1071,0.59,113.1,53.0618,24.3581
44258,101.6,1.15,35.9412,0.53,109.65,51.393,21.7237
44594,101.65,1.15,34.6263,0.48,105.74,49.6678,18.9444
44930,101.7,1.15,33.261,0.43,101.68,47.8176,18.0694
45266,101.75,1.15,32.1273,0.38,98.32,46.2063,17.5057
45602,101.8,1.15,31.1706,0.33,95.5,44.7232,17.0546
45938,101.85,1.15,30.2845,0.29,92.9,43.5292,16.6464
46274,101.9,1.15,29.2659,0.3,89.61,42.0356,15.9758
46610,101.95,1.15,28.0378,0.29,85.69,40.4707,20.3329
46946,102,1.15,26.9692,0.29,82.26,38.9594,21.552
47282,102.05,1.15,25.6651,0.55,77.45,37.0018,20.7012
47618,102.1,1.15,24.4006,0.8,72.8,35.2739,20.2027
47954,102.15,1.15,23.2261,1.03,68.45,33.7526,20.1934
48962,102.3,1.15,20.551,1.61,60.94,30.8585,18.2405
49298,102.35,1.15,19.6741,1.46,60.62,29.5701,14.988
49634,102.4,1.15,20.232,1.44,61.07,30.1249,14.3911
49970,102.45,1.15,20.4202,1.39,60.43,30.5244,14.5231
51986,102.75,1.15,19.5643,1.02,61.47,30.5389,15.3162
52322,102.8,1.15,19.1573,0.96,61.1,30.309,15.4951
60722,104.05,1.15,17.4016,1.07,104.69,19.4897,32.6831
